"","LIDNUM","NAME","LATSTR","LONGSTR","LAT","LONG","ALTITUDE","MAX_AGE","BFA_MAX","BFA_MAX_ABS","FRAC_MAX","MIN_AGE","BFA_MIN","BFA_MIN_ABS","FRAC_MIN","CHRON","AGE_COMM","BASIN","SUBBASIN","COUNTRY","STATE","COUNTY","APNUMSPM","GENERAL","LOC_SYNONYMS","MEAN_HYPSODONTY","ESTIMATE_PRECIP","ESTIMATE_TEMP","ESTIMATE_NPP","PERS_WOODY_COVER","PERS_POLLEN_AP","PERS_POLLEN_NAP","PERS_POLLEN_OTHER","SIDNUM","ORDER","FAMILY","GENUS","SPECIES","SUBCLASSORSUPERORDER","SUBORDERORSUPERFAMILY","SUBFAMILY","UNIQUE","TAXON_STATUS","ID_STATUS","ADD_INFO","SOURCE_NAME","LS_MICROWEAR","LS_MESOWEAR","LS_MESOWEAR_SCORE","LS_MW_OR_HIGH","LS_MW_OR_LOW","LS_MW_CS_SHARP","LS_MW_CS_ROUND","LS_MW_CS_BLUNT","SVLENGTH","BODYMASS","SXDIMSZE","SXDIMDIS","TSHM","TCRWNHT","HORIZODONTY","CROWNTYP","CUSP_SHAPE","CUSP_COUNT_BUCCAL","CUSP_COUNT_LINGUAL","LOPH_COUNT_LON","LOPH_COUNT_TRS","FCT_AL","FCT_OL","FCT_SF","FCT_OT","FCT_CM","MICROWEAR","MESOWEAR","MESOWEAR_SCORE","MW_OR_HIGH","MW_OR_LOW","MW_CS_SHARP","MW_CS_ROUND","MW_CS_BLUNT","DIET_1","DIET_2","DIET_3","LOCOMO1","LOCOMO2","LOCOMO3","SPCOMMENT","SP_SYNONYM","SP_SYNONYM_COMMENT","HOMININ_BONES","BIPEDAL_FOOTPRINTS","CUTMARKS","STONE_TOOLS","TECHNOLOGICAL_MODE_1","TECHNOLOGICAL_MODE_2","TECHNOLOGICAL_MODE_3","CULTURAL_STAGE_1","CULTURAL_STAGE_2","CULTURAL_STAGE_3","REGIONAL_CULTURE_1","REGIONAL_CULTURE_2","REGIONAL_CULTURE_3","hyps"
"589",28367,"Koobi Fora 2","4 05 28 N","36 16 10 E",4.091111111,36.26944444,"\N",1.6,"\N","absolute","\N",1.39,"\N","absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.7","\N","\N","\N","\N","\N","\N","\N",32984,"Artiodactyla","Hippopotamidae","Hippopotamus","karumensis","Eutheria","\N","","-","taxonomic validity uncertain","\N","\N","Hexaprotodon karumensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","2586029","\N","\N","\N","mes","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","sa","\N","\N","\N","Hexaprotodon karumensis","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"590",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",21142,"Artiodactyla","Giraffidae","Giraffa","stillei","Eutheria","\N","Giraffinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","2m-5m","1004042","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","browse","te","surficial","gen_quad","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"591",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",22261,"Artiodactyla","Bovidae","Oryx","indet.","Eutheria","\N","Hippotragini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"592",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27351,"Artiodactyla","Giraffidae","Giraffa","jumae","Eutheria","\N","Giraffinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","1487240","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"593",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27807,"Artiodactyla","Bovidae","Hippotragus","gigas","Eutheria","\N","Hippotragini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","247053","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"594",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27900,"Artiodactyla","Bovidae","Tragelaphus","nakuae","Eutheria","\N","Tragelaphini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","263911","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"595",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27928,"Artiodactyla","Giraffidae","Sivatherium","maurusium","Eutheria","\N","Sivatheriinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","2648827","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"596",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27948,"Artiodactyla","Suidae","Notochoerus","scotti","Eutheria","Suoidea","Tetraconodontinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","542931","\N","\N","\N","hyp","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"597",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27957,"Artiodactyla","Bovidae","Kobus","sigmoidalis","Eutheria","\N","Reduncini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","112197","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"598",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27971,"Artiodactyla","Bovidae","Antidorcas","recki","Eutheria","\N","Antilopini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","19645","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"599",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27974,"Artiodactyla","Bovidae","Menelikia","lyrocera","Eutheria","\N","Reduncini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","193543","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"600",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27982,"Artiodactyla","Bovidae","Tragelaphus","strepsiceros","Eutheria","\N","Tragelaphini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","219487","\N","\N","sel","mes","bra","L2220","L","2","2","2","0","1","0","0","0","0","\N","\N",NA,"100","0","0","100","0","p","herbivore","browse","te","\N","\N","\N","Strepsiceros strepsiceros","File from Indre. Comment:  S. strepsiceros mustbe a typo (dicussed with MF).",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"601",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27989,"Artiodactyla","Bovidae","Aepyceros","melampus","Eutheria","\N","Aepycerotini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","52500","\N","\N","sel","hyp","bra","L2220","L","2","2","2","0","0","1","0","0","0","\N","\N",NA,"100","0","35","65","0","p","herbivore","br/gr","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"602",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",27990,"Artiodactyla","Bovidae","Gazella","praethomsoni","Eutheria","\N","Antilopini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","21515","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"603",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28014,"Artiodactyla","Bovidae","Kobus","leche","Eutheria","\N","Reduncini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","94800","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","graze","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"604",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28175,"Artiodactyla","Bovidae","Connochaetes","gentryi","Eutheria","\N","Alcelaphini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","169343","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"605",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28181,"Artiodactyla","Bovidae","Pelorovis","turkanensis","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","507553","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"606",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28259,"Artiodactyla","Suidae","Metridiochoerus","jacksoni","Eutheria","Suoidea","Suinae","-","\N","\N","\N","Metridiochoerus andrewsi * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","199000","\N","\N","\N","hyp","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","Metridiochoerus andrewsi:Metridiochoerus shawi:Tapinochoerus meadowsi","Metridiochoerus andrewsi is a synonym of Metridiochoerus jacksoni:Metridiochoerus shawi is a synonym of Metridiochoerus jacksoni:File from Indre. Comment:  Tapinochoerus shold be kept as a synonym reference: Cooke 1993.* merged from species_id 27950",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"607",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28294,"Artiodactyla","Bovidae","Cephalophus","indet.","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","mes","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"608",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28774,"Artiodactyla","Bovidae","Kobus","ancystrocera","Eutheria","\N","Reduncini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"609",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28778,"Artiodactyla","Suidae","Kolpochoerus","heseloni","Eutheria","Suoidea","Suinae","-","\N","\N","\N","Kolpochoerus limnetes * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","296977","\N","\N","\N","mes","\N","R2200","R","2","2","0","0","0","0","\N","\N","1","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","Kolpochoerus limnetes","Synonymy project",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"610",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28870,"Artiodactyla","Bovidae","Megalotragus","isaaci","Eutheria","\N","Alcelaphini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","455866","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"611",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28872,"Artiodactyla","Bovidae","Tragelaphus","strepsiceros","Eutheria","\N","Tragelaphini","maryanus","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","mes","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"612",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",28880,"Artiodactyla","Giraffidae","Giraffa","pygmaea","Eutheria","\N","Giraffinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","992903","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"613",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",29199,"Artiodactyla","Bovidae","Nanger","granti","Eutheria","\N","Antilopini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","55000","\N","\N","sel","hyp","bra","L2220","L","2","2","2","0","0","1","0","0","0","\N","\N",NA,"88","12","50","50","0","p","herbivore","br/gr","te","\N","\N","\N","Gazella granti","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"614",28369,"Koobi Fora Ridge 2","3 0 0 N","36 0 0 E",3.956298,36.30093,"\N",2,"\N","other_absolute","\N",1.86,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","n","Turkana: East Turkana","2.32","\N","\N","\N","\N","\N","\N","\N",32984,"Artiodactyla","Hippopotamidae","Hippopotamus","karumensis","Eutheria","\N","","-","taxonomic validity uncertain","\N","\N","Hexaprotodon karumensis * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","2586029","\N","\N","\N","mes","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","sa","\N","\N","\N","Hexaprotodon karumensis","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"615",28372,"Koobi Fora Ridge 3","3 0 0 N","36 0 0 E",3.906709,36.23027,"\N",1.86,"\N","other_absolute","\N",1.53,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.48","\N","\N","\N","\N","\N","\N","\N",21142,"Artiodactyla","Giraffidae","Giraffa","stillei","Eutheria","\N","Giraffinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","2m-5m","1004042","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","browse","te","surficial","gen_quad","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"616",28372,"Koobi Fora Ridge 3","3 0 0 N","36 0 0 E",3.906709,36.23027,"\N",1.86,"\N","other_absolute","\N",1.53,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.48","\N","\N","\N","\N","\N","\N","\N",21153,"Artiodactyla","Bovidae","Raphicerus","indet.","Eutheria","\N","Neotragini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","\N","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","browse","te","surficial","gen_quad","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",NA
"617",28372,"Koobi Fora Ridge 3","3 0 0 N","36 0 0 E",3.906709,36.23027,"\N",1.86,"\N","other_absolute","\N",1.53,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.48","\N","\N","\N","\N","\N","\N","\N",21154,"Artiodactyla","Bovidae","Gazella","janenschi","Eutheria","\N","Antilopini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","10cm-1m","30000","\N","\N","sel","mes","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","cursorial","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"618",28372,"Koobi Fora Ridge 3","3 0 0 N","36 0 0 E",3.906709,36.23027,"\N",1.86,"\N","other_absolute","\N",1.53,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.48","\N","\N","\N","\N","\N","\N","\N",22261,"Artiodactyla","Bovidae","Oryx","indet.","Eutheria","\N","Hippotragini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","surficial","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
"619",28372,"Koobi Fora Ridge 3","3 0 0 N","36 0 0 E",3.906709,36.23027,"\N",1.86,"\N","other_absolute","\N",1.53,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.48","\N","\N","\N","\N","\N","\N","\N",27351,"Artiodactyla","Giraffidae","Giraffa","jumae","Eutheria","\N","Giraffinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","1487240","\N","\N","sel","bra","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"620",28372,"Koobi Fora Ridge 3","3 0 0 N","36 0 0 E",3.906709,36.23027,"\N",1.86,"\N","other_absolute","\N",1.53,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Turkana: East Turkana","2.48","\N","\N","\N","\N","\N","\N","\N",27360,"Artiodactyla","Bovidae","Madoqua","indet.","Eutheria","\N","Neotragini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","sel","hyp","\N","L2220","L","2","2","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",3
